QuestionNum,Question,Answer,exp,subjectId,date
1,I eat so quickly that I don't taste what I'm eating,often,HRV,HRV_0289,2022-11-30 20:56:15
2,"When I eat at ""all you can eat"" buffets, I tend to overeat.",often,HRV,HRV_0289,2022-11-30 20:56:15
3,"At a a party where there is a lot of good food, I notice when it makes me want to eat more food than I should. ",Sometimes,HRV,HRV_0289,2022-11-30 20:56:15
4,I recognize when food advertisements make me want to eat. ,Sometimes,HRV,HRV_0289,2022-11-30 20:56:15
5,"When a restaurant portion is too large, I stop eating when I'm full.",Sometimes,HRV,HRV_0289,2022-11-30 20:56:15
6,My thoughts tend to wander while I'm eating. ,often,HRV,HRV_0289,2022-11-30 20:56:15
7,"When I'm eating one of my favorite foods, I don't recognize when I've had enough.  ",Sometimes,HRV,HRV_0289,2022-11-30 20:56:15
8,I notice when just going into a movie theater makes me want to eat candy or popcorn. ,Never/Rarely,HRV,HRV_0289,2022-11-30 20:56:15
9,"If it doesn't cost much more, I get the larger size food or drink regardless of hungry I feel.",Sometimes,HRV,HRV_0289,2022-11-30 20:56:15
10,I notice when there are subtle flavors in the foods I eat. ,often,HRV,HRV_0289,2022-11-30 20:56:15
11,"If there are leftovers that I like, I take a second helping eventhough I'm full. ",Sometimes,HRV,HRV_0289,2022-11-30 20:56:15
12,"When eating a pleasant meal, I notice if it makes me feel relaxed.",Sometimes,HRV,HRV_0289,2022-11-30 20:56:15
13,I snack without noticing that I am eating. ,Sometimes,HRV,HRV_0289,2022-11-30 20:56:15
14,"When I eat a big meal, I notice if it makes me feel heavy or sluggish. ",often,HRV,HRV_0289,2022-11-30 20:56:15
15,I stop eating when I'm full even when eating something I love.,Sometimes,HRV,HRV_0289,2022-11-30 20:56:15
16,I appreciate the way my food looks on my plate.,often,HRV,HRV_0289,2022-11-30 20:56:15
17,"When I'm feeling stressed at work, I'll go find something to eat.",Sometimes,HRV,HRV_0289,2022-11-30 20:56:15
18,"If there's good food at a party, I'll continue eating even after I'm full.  ",Sometimes,HRV,HRV_0289,2022-11-30 20:56:15
19,"When I'm sad, I eat to feel better. ",Never/Rarely,HRV,HRV_0289,2022-11-30 20:56:15
20,I notice when foods and drinks are too sweet. ,often,HRV,HRV_0289,2022-11-30 20:56:15
21,Before I eat I take a moment to appreciate the colors and smells of my food.,Sometimes,HRV,HRV_0289,2022-11-30 20:56:15
22,I taste every bite of food that I eat.,Sometimes,HRV,HRV_0289,2022-11-30 20:56:15
23,I recognize when I'm eating and not hungry. ,often,HRV,HRV_0289,2022-11-30 20:56:15
24,I notice when I'm eating from a dish of candy just because it's there.,Sometimes,HRV,HRV_0289,2022-11-30 20:56:15
25,"When I'm at a restaurant, I can tell when the portion I've been served is too large for me.",Sometimes,HRV,HRV_0289,2022-11-30 20:56:15
26,I notice when the food I eat affects my emotional state.,Sometimes,HRV,HRV_0289,2022-11-30 20:56:15
27,"I have trouble not eating ice cream, cookies, or chips if they're around the house. ",often,HRV,HRV_0289,2022-11-30 20:56:15
28,I think about things I need to do while I'm eating. ,Sometimes,HRV,HRV_0289,2022-11-30 20:56:15
