QuestionNum,Question,Answer,exp,subjectId,date
1,How old are you?,40,HRV,HRV_0314,2022-11-30 23:26:05
2,How fluent are you in reading and understanding English?,Extremely,HRV,HRV_0314,2022-11-30 23:26:05
3,Is English your native language?,Yes,HRV,HRV_0314,2022-11-30 23:26:05
4,What state do you live in?,New Jersey,HRV,HRV_0314,2022-11-30 23:26:05
5,What is your sex?,Female,HRV,HRV_0314,2022-11-30 23:26:05
6,What is your race/ethnicity?,Hispanic or Latino/a,HRV,HRV_0314,2022-11-30 23:26:05
7,"We want to check that you are paying attention, please select ""Moderately"" as your answer.",Moderately,HRV,HRV_0314,2022-11-30 23:26:05
8,"What is the highest degree or level of school that you have completed? (If you are currently enrolled in school, please indicate the highest degree you have received) ",Some college,HRV,HRV_0314,2022-11-30 23:26:05
9,What is your household income?,"Over $100,000",HRV,HRV_0314,2022-11-30 23:26:05
10,Are you vegetarian or vegan?,No,HRV,HRV_0314,2022-11-30 23:26:05
