QuestionNum,Question,Answer,exp,subjectId,date
1,"I try to avoid certain foods high in fat, carbohydrates, or calories",neutral,HRV,HRV_0094,2022-11-30 18:11:51
2,"I find myself eating when I'm feeling emotional (e.g., anxious, depressed, sad), even when I'm not physically hungry",disagree,HRV,HRV_0094,2022-11-30 18:11:51
3,"If I am craving a certain food, I allow myself to have it. ",disagree,HRV,HRV_0094,2022-11-30 18:11:51
4,I get mad at myself for eating something unhealthy.,,HRV,HRV_0094,2022-11-30 18:11:51
5,"I find myself eating when I'm lonely, even when I'm not physically hungry",disagree,HRV,HRV_0094,2022-11-30 18:11:51
6,I trust my body to tell me when to eat,agree,HRV,HRV_0094,2022-11-30 18:11:51
7,I trust my body to tell me what to eat,agree,HRV,HRV_0094,2022-11-30 18:11:51
8,I trust my body to tell me how much to eat. ,agree,HRV,HRV_0094,2022-11-30 18:11:51
9,I have forbidden foods that I don't allow myself to eat. ,agree,HRV,HRV_0094,2022-11-30 18:11:51
10,I use food to help me soothe my negative emotions.,neutral,HRV,HRV_0094,2022-11-30 18:11:51
11,"I find myself eating when I am stressed out, even when I'm not physically hungry.",disagree,HRV,HRV_0094,2022-11-30 18:11:51
12,"I am able to cope with my negative emotions (e.g., anxiety, sadness) without turning to food for comfort. ",agree,HRV,HRV_0094,2022-11-30 18:11:51
13,"When I am bored, I do NOT eat just for something to do.",,HRV,HRV_0094,2022-11-30 18:11:51
14,"When I am lonely, I do NOT turn to food for comfort. ",agree,HRV,HRV_0094,2022-11-30 18:11:51
15,I find other ways to cope with stress and anxiety than by eating.,agree,HRV,HRV_0094,2022-11-30 18:11:51
16,I allow myself to eat what food I desire at the moment. ,agree,HRV,HRV_0094,2022-11-30 18:11:51
17,"I do NOT follow eating rules or dieting plans that dictate what, when and/or how much to eat. ",neutral,HRV,HRV_0094,2022-11-30 18:11:51
18,"Most of the time, I desire to eat nutritious food. ",strongly agree,HRV,HRV_0094,2022-11-30 18:11:51
19,I mostly eat foods that make my body perform efficiently (well).,neutral,HRV,HRV_0094,2022-11-30 18:11:51
20,I mostly eat foods that give my body energy and stamina.,agree,HRV,HRV_0094,2022-11-30 18:11:51
21,I rely on my hunger signals to tell me when to eat.,agree,HRV,HRV_0094,2022-11-30 18:11:51
22,I rely on my fullness (satiety) signals to tell me when to stop eating.,agree,HRV,HRV_0094,2022-11-30 18:11:51
23,I trust my body to tell me when to stop eating. ,agree,HRV,HRV_0094,2022-11-30 18:11:51
