QuestionNum,Question,Answer,exp,subjectId,date
1,How old are you?,42,HRV,HRV_0281,2022-11-30 21:25:28
2,How fluent are you in reading and understanding English?,Extremely,HRV,HRV_0281,2022-11-30 21:25:28
3,Is English your native language?,Yes,HRV,HRV_0281,2022-11-30 21:25:28
4,What state do you live in?,South Carolina,HRV,HRV_0281,2022-11-30 21:25:28
5,What is your sex?,Female,HRV,HRV_0281,2022-11-30 21:25:28
6,What is your race/ethnicity?,White,HRV,HRV_0281,2022-11-30 21:25:28
7,"We want to check that you are paying attention, please select ""Moderately"" as your answer.",Moderately,HRV,HRV_0281,2022-11-30 21:25:28
8,"What is the highest degree or level of school that you have completed? (If you are currently enrolled in school, please indicate the highest degree you have received) ",Bachelor's Degree,HRV,HRV_0281,2022-11-30 21:25:28
9,What is your household income?,"Less than $20,000",HRV,HRV_0281,2022-11-30 21:25:28
10,Are you vegetarian or vegan?,No,HRV,HRV_0281,2022-11-30 21:25:28
