QuestionNum,Question,Answer,exp,subjectId,date
1,How old are you?,33,HRV,HRV_0025,2022-11-30 18:11:57
2,How fluent are you in reading and understanding English?,Extremely,HRV,HRV_0025,2022-11-30 18:11:57
3,Is English your native language?,Yes,HRV,HRV_0025,2022-11-30 18:11:57
4,What state do you live in?,AZ,HRV,HRV_0025,2022-11-30 18:11:57
5,What is your sex?,Male,HRV,HRV_0025,2022-11-30 18:11:57
6,What is your race/ethnicity?,Black or African American,HRV,HRV_0025,2022-11-30 18:11:57
7,"We want to check that you are paying attention, please select ""Moderately"" as your answer.",Moderately,HRV,HRV_0025,2022-11-30 18:11:57
8,"What is the highest degree or level of school that you have completed? (If you are currently enrolled in school, please indicate the highest degree you have received) ",Master's Degree ,HRV,HRV_0025,2022-11-30 18:11:57
9,What is your household income?,"$20,000 to $34,999",HRV,HRV_0025,2022-11-30 18:11:57
10,Are you vegetarian or vegan?,No,HRV,HRV_0025,2022-11-30 18:11:57
