QuestionNum,Question,Answer,exp,subjectId,date
1,How old are you?,45,HRV,HRV_0250,2022-11-30 19:52:53
2,How fluent are you in reading and understanding English?,Extremely,HRV,HRV_0250,2022-11-30 19:52:53
3,Is English your native language?,Yes,HRV,HRV_0250,2022-11-30 19:52:53
4,What state do you live in?,Florida,HRV,HRV_0250,2022-11-30 19:52:53
5,What is your sex?,Female,HRV,HRV_0250,2022-11-30 19:52:53
6,What is your race/ethnicity?,White,HRV,HRV_0250,2022-11-30 19:52:53
7,"We want to check that you are paying attention, please select ""Moderately"" as your answer.",Moderately,HRV,HRV_0250,2022-11-30 19:52:53
8,"What is the highest degree or level of school that you have completed? (If you are currently enrolled in school, please indicate the highest degree you have received) ",Master's Degree ,HRV,HRV_0250,2022-11-30 19:52:53
9,What is your household income?,"Over $100,000",HRV,HRV_0250,2022-11-30 19:52:53
10,Are you vegetarian or vegan?,No,HRV,HRV_0250,2022-11-30 19:52:53
