QuestionNum,Question,Answer,exp,subjectId,date
1,How old are you?,37,HRV,HRV_0185,2022-11-30 18:54:57
2,How fluent are you in reading and understanding English?,Extremely,HRV,HRV_0185,2022-11-30 18:54:57
3,Is English your native language?,Yes,HRV,HRV_0185,2022-11-30 18:54:57
4,What state do you live in?,California,HRV,HRV_0185,2022-11-30 18:54:57
5,What is your sex?,Female,HRV,HRV_0185,2022-11-30 18:54:57
6,What is your race/ethnicity?,Hispanic or Latino/a,HRV,HRV_0185,2022-11-30 18:54:57
7,"We want to check that you are paying attention, please select ""Moderately"" as your answer.",Moderately,HRV,HRV_0185,2022-11-30 18:54:57
8,"What is the highest degree or level of school that you have completed? (If you are currently enrolled in school, please indicate the highest degree you have received) ","Professional Degree (e.g. MD, JD, DDS)",HRV,HRV_0185,2022-11-30 18:54:57
9,What is your household income?,"Over $100,000",HRV,HRV_0185,2022-11-30 18:54:57
10,Are you vegetarian or vegan?,No,HRV,HRV_0185,2022-11-30 18:54:57
