QuestionNum,Question,Answer,exp,subjectId,date
1,How old are you?,37,HRV,HRV_0211,2022-11-30 19:20:49
2,How fluent are you in reading and understanding English?,Extremely,HRV,HRV_0211,2022-11-30 19:20:49
3,Is English your native language?,Yes,HRV,HRV_0211,2022-11-30 19:20:49
4,What state do you live in?,Nevada,HRV,HRV_0211,2022-11-30 19:20:49
5,What is your sex?,Male,HRV,HRV_0211,2022-11-30 19:20:49
6,What is your race/ethnicity?,Hispanic or Latino/a,HRV,HRV_0211,2022-11-30 19:20:49
7,"We want to check that you are paying attention, please select ""Moderately"" as your answer.",Moderately,HRV,HRV_0211,2022-11-30 19:20:49
8,"What is the highest degree or level of school that you have completed? (If you are currently enrolled in school, please indicate the highest degree you have received) ",High school degree or equivalent (e.g. GED),HRV,HRV_0211,2022-11-30 19:20:49
9,What is your household income?,"$20,000 to $34,999",HRV,HRV_0211,2022-11-30 19:20:49
10,Are you vegetarian or vegan?,No,HRV,HRV_0211,2022-11-30 19:20:49
