QuestionNum,Question,Answer,exp,subjectId,date
1,How old are you?,31,HRV,HRV_0171,2022-11-30 19:39:13
2,How fluent are you in reading and understanding English?,Extremely,HRV,HRV_0171,2022-11-30 19:39:13
3,Is English your native language?,Yes,HRV,HRV_0171,2022-11-30 19:39:13
4,What state do you live in?,Oklahoma,HRV,HRV_0171,2022-11-30 19:39:13
5,What is your sex?,Female,HRV,HRV_0171,2022-11-30 19:39:13
6,What is your race/ethnicity?,White,HRV,HRV_0171,2022-11-30 19:39:13
7,"We want to check that you are paying attention, please select ""Moderately"" as your answer.",Moderately,HRV,HRV_0171,2022-11-30 19:39:13
8,"What is the highest degree or level of school that you have completed? (If you are currently enrolled in school, please indicate the highest degree you have received) ",Bachelor's Degree,HRV,HRV_0171,2022-11-30 19:39:13
9,What is your household income?,"$20,000 to $34,999",HRV,HRV_0171,2022-11-30 19:39:13
10,Are you vegetarian or vegan?,No,HRV,HRV_0171,2022-11-30 19:39:13
