QuestionNum,Question,Answer,exp,subjectId,date
1,How old are you?,39,HRV,HRV_0186,2022-11-30 18:46:20
2,How fluent are you in reading and understanding English?,Extremely,HRV,HRV_0186,2022-11-30 18:46:20
3,Is English your native language?,Yes,HRV,HRV_0186,2022-11-30 18:46:20
4,What state do you live in?,Florida,HRV,HRV_0186,2022-11-30 18:46:20
5,What is your sex?,Female,HRV,HRV_0186,2022-11-30 18:46:20
6,What is your race/ethnicity?,Asian,HRV,HRV_0186,2022-11-30 18:46:20
7,"We want to check that you are paying attention, please select ""Moderately"" as your answer.",Moderately,HRV,HRV_0186,2022-11-30 18:46:20
8,"What is the highest degree or level of school that you have completed? (If you are currently enrolled in school, please indicate the highest degree you have received) ",Bachelor's Degree,HRV,HRV_0186,2022-11-30 18:46:20
9,What is your household income?,"Over $100,000",HRV,HRV_0186,2022-11-30 18:46:20
10,Are you vegetarian or vegan?,No,HRV,HRV_0186,2022-11-30 18:46:20
