QuestionNum,Question,Answer,exp,subjectId,date
1,How old are you?,68,HRV,HRV_0135,2022-11-30 18:31:13
2,How fluent are you in reading and understanding English?,Extremely,HRV,HRV_0135,2022-11-30 18:31:13
3,Is English your native language?,Yes,HRV,HRV_0135,2022-11-30 18:31:13
4,What state do you live in?,IL,HRV,HRV_0135,2022-11-30 18:31:13
5,What is your sex?,Male,HRV,HRV_0135,2022-11-30 18:31:13
6,What is your race/ethnicity?,White,HRV,HRV_0135,2022-11-30 18:31:13
7,"We want to check that you are paying attention, please select ""Moderately"" as your answer.",Moderately,HRV,HRV_0135,2022-11-30 18:31:13
8,"What is the highest degree or level of school that you have completed? (If you are currently enrolled in school, please indicate the highest degree you have received) ",Master's Degree ,HRV,HRV_0135,2022-11-30 18:31:13
9,What is your household income?,"Over $100,000",HRV,HRV_0135,2022-11-30 18:31:13
10,Are you vegetarian or vegan?,Yes,HRV,HRV_0135,2022-11-30 18:31:13
