QuestionNum,Question,Answer,exp,subjectId,date
1,How old are you?,38,HRV,HRV_0104,2022-11-30 18:20:14
2,How fluent are you in reading and understanding English?,Extremely,HRV,HRV_0104,2022-11-30 18:20:14
3,Is English your native language?,Yes,HRV,HRV_0104,2022-11-30 18:20:14
4,What state do you live in?,texas,HRV,HRV_0104,2022-11-30 18:20:14
5,What is your sex?,Female,HRV,HRV_0104,2022-11-30 18:20:14
6,What is your race/ethnicity?,White,HRV,HRV_0104,2022-11-30 18:20:14
7,"We want to check that you are paying attention, please select ""Moderately"" as your answer.",Moderately,HRV,HRV_0104,2022-11-30 18:20:14
8,"What is the highest degree or level of school that you have completed? (If you are currently enrolled in school, please indicate the highest degree you have received) ",Some college,HRV,HRV_0104,2022-11-30 18:20:14
9,What is your household income?,"Less than $20,000",HRV,HRV_0104,2022-11-30 18:20:14
10,Are you vegetarian or vegan?,No,HRV,HRV_0104,2022-11-30 18:20:14
