QuestionNum,Question,Answer,exp,subjectId,date
1,How old are you?,33,HRV,HRV_0146,2022-11-30 18:23:23
2,How fluent are you in reading and understanding English?,Extremely,HRV,HRV_0146,2022-11-30 18:23:23
3,Is English your native language?,Yes,HRV,HRV_0146,2022-11-30 18:23:23
4,What state do you live in?,Kentucky,HRV,HRV_0146,2022-11-30 18:23:23
5,What is your sex?,Male,HRV,HRV_0146,2022-11-30 18:23:23
6,What is your race/ethnicity?,White,HRV,HRV_0146,2022-11-30 18:23:23
7,"We want to check that you are paying attention, please select ""Moderately"" as your answer.",Moderately,HRV,HRV_0146,2022-11-30 18:23:23
8,"What is the highest degree or level of school that you have completed? (If you are currently enrolled in school, please indicate the highest degree you have received) ",Bachelor's Degree,HRV,HRV_0146,2022-11-30 18:23:23
9,What is your household income?,"$50,000 to $74,999",HRV,HRV_0146,2022-11-30 18:23:23
10,Are you vegetarian or vegan?,No,HRV,HRV_0146,2022-11-30 18:23:23
