QuestionNum,Question,Answer,exp,subjectId,date
1,How old are you?,23,HRV,HRV_0194,2022-11-30 19:06:23
2,How fluent are you in reading and understanding English?,Extremely,HRV,HRV_0194,2022-11-30 19:06:23
3,Is English your native language?,Yes,HRV,HRV_0194,2022-11-30 19:06:23
4,What state do you live in?,Florida,HRV,HRV_0194,2022-11-30 19:06:23
5,What is your sex?,Female,HRV,HRV_0194,2022-11-30 19:06:23
6,What is your race/ethnicity?,White,HRV,HRV_0194,2022-11-30 19:06:23
7,"We want to check that you are paying attention, please select ""Moderately"" as your answer.",Moderately,HRV,HRV_0194,2022-11-30 19:06:23
8,"What is the highest degree or level of school that you have completed? (If you are currently enrolled in school, please indicate the highest degree you have received) ",Did not complete high school,HRV,HRV_0194,2022-11-30 19:06:23
9,What is your household income?,"$35,000 to $49,999",HRV,HRV_0194,2022-11-30 19:06:23
10,Are you vegetarian or vegan?,No,HRV,HRV_0194,2022-11-30 19:06:23
