QuestionNum,Question,Answer,exp,subjectId,date
1,How old are you?,33,HRV,HRV_0079,2022-11-30 18:08:06
2,How fluent are you in reading and understanding English?,Extremely,HRV,HRV_0079,2022-11-30 18:08:06
3,Is English your native language?,Yes,HRV,HRV_0079,2022-11-30 18:08:06
4,What state do you live in?,CA,HRV,HRV_0079,2022-11-30 18:08:06
5,What is your sex?,Male,HRV,HRV_0079,2022-11-30 18:08:06
6,What is your race/ethnicity?,Black or African American,HRV,HRV_0079,2022-11-30 18:08:06
7,"We want to check that you are paying attention, please select ""Moderately"" as your answer.",Moderately,HRV,HRV_0079,2022-11-30 18:08:06
8,"What is the highest degree or level of school that you have completed? (If you are currently enrolled in school, please indicate the highest degree you have received) ",Master's Degree ,HRV,HRV_0079,2022-11-30 18:08:06
9,What is your household income?,"$50,000 to $74,999",HRV,HRV_0079,2022-11-30 18:08:06
10,Are you vegetarian or vegan?,Yes,HRV,HRV_0079,2022-11-30 18:08:06
