QuestionNum,Question,Answer,exp,subjectId,date
1,"I try to avoid certain foods high in fat, carbohydrates, or calories",agree,HRV,HRV_0096,2022-11-30 18:17:49
2,"I find myself eating when I'm feeling emotional (e.g., anxious, depressed, sad), even when I'm not physically hungry",agree,HRV,HRV_0096,2022-11-30 18:17:49
3,"If I am craving a certain food, I allow myself to have it. ",neutral,HRV,HRV_0096,2022-11-30 18:17:49
4,I get mad at myself for eating something unhealthy.,disagree,HRV,HRV_0096,2022-11-30 18:17:49
5,"I find myself eating when I'm lonely, even when I'm not physically hungry",neutral,HRV,HRV_0096,2022-11-30 18:17:49
6,I trust my body to tell me when to eat,agree,HRV,HRV_0096,2022-11-30 18:17:49
7,I trust my body to tell me what to eat,agree,HRV,HRV_0096,2022-11-30 18:17:49
8,I trust my body to tell me how much to eat. ,agree,HRV,HRV_0096,2022-11-30 18:17:49
9,I have forbidden foods that I don't allow myself to eat. ,neutral,HRV,HRV_0096,2022-11-30 18:17:49
10,I use food to help me soothe my negative emotions.,agree,HRV,HRV_0096,2022-11-30 18:17:49
11,"I find myself eating when I am stressed out, even when I'm not physically hungry.",agree,HRV,HRV_0096,2022-11-30 18:17:49
12,"I am able to cope with my negative emotions (e.g., anxiety, sadness) without turning to food for comfort. ",neutral,HRV,HRV_0096,2022-11-30 18:17:49
13,"When I am bored, I do NOT eat just for something to do.",neutral,HRV,HRV_0096,2022-11-30 18:17:49
14,"When I am lonely, I do NOT turn to food for comfort. ",disagree,HRV,HRV_0096,2022-11-30 18:17:49
15,I find other ways to cope with stress and anxiety than by eating.,neutral,HRV,HRV_0096,2022-11-30 18:17:49
16,I allow myself to eat what food I desire at the moment. ,disagree,HRV,HRV_0096,2022-11-30 18:17:49
17,"I do NOT follow eating rules or dieting plans that dictate what, when and/or how much to eat. ",disagree,HRV,HRV_0096,2022-11-30 18:17:49
18,"Most of the time, I desire to eat nutritious food. ",neutral,HRV,HRV_0096,2022-11-30 18:17:49
19,I mostly eat foods that make my body perform efficiently (well).,agree,HRV,HRV_0096,2022-11-30 18:17:49
20,I mostly eat foods that give my body energy and stamina.,agree,HRV,HRV_0096,2022-11-30 18:17:49
21,I rely on my hunger signals to tell me when to eat.,disagree,HRV,HRV_0096,2022-11-30 18:17:49
22,I rely on my fullness (satiety) signals to tell me when to stop eating.,neutral,HRV,HRV_0096,2022-11-30 18:17:49
23,I trust my body to tell me when to stop eating. ,agree,HRV,HRV_0096,2022-11-30 18:17:49
